AD S.aureus,H Control,AD Control
0.14910795007308775,0.4225100221237834,0.42838202780312773
0.07695763591643248,0.03365734710992138,0.8893850169736423
0.09239872220466461,0.23441890690839717,0.6731823708869392
0.30496552846679215,0.0074776118673574215,0.6875568596658498
0.4029690495316094,0.02100908661172817,0.5760218638566628
0.040707683808566444,0.46476203148224815,0.4945302847091844
0.13709249676098695,0.33134743596597505,0.5315600672730384
0.1412099179408185,0.004149726555487049,0.8546403555036984
0.022365245976179313,0.032621328549162165,0.9450134254746594
0.19764213620686027,0.07948020338692356,0.7228776604062143
0.04486133237566263,0.40446945348636576,0.5506692141379703
0.08203894312803338,0.015300735094403392,0.9026603217775644
0.18465250512208795,0.12941694028332626,0.6859305545945864
0.24542020441096438,0.10125299081483194,0.6533268047742057
0.4752684864224197,0.04224480861181941,0.48248670496576046
0.13405344535001035,0.12685697761550638,0.7390895770344815
0.0874119319767679,0.01936521737105724,0.8932228506521751
0.13304355642766402,0.06355864754956105,0.8033977960227743
0.10156433448421452,0.15968406667023122,0.738751598845555
0.04920168761406173,0.6293070035736684,0.32149130881226995
0.0960898948067618,0.5633754728980253,0.34053463229521536
0.05361455429567035,0.49813387251382635,0.4482515731905029
0.09641174940437709,0.1629105490526231,0.7406777015429997
0.10864162117162368,0.166761212218028,0.7245971666103496
0.03230277032450564,0.05994034291659933,0.9077568867588915
0.015672816248861056,0.20584298577826846,0.7784841979728689
0.28074593494421596,0.06602203438717602,0.6532320306686087
0.030901969778548616,0.23986700787151685,0.7292310223499359
0.046922113611379934,0.15123744597683075,0.8018404404117885
0.09316244501629653,0.0010862414106524816,0.9057513135730482
0.026345953729008217,0.5334776722098269,0.4401763740611633
0.021631629654788456,0.1037388664557026,0.8746295038895099
0.0531924829807325,0.18570436921242695,0.761103147806842
0.040416824753963354,0.6408539883208534,0.31872918692518476
0.08752363674817387,0.42353575589194925,0.4889406073598779
0.17515071957806636,0.46302132282338526,0.3618279575985499
0.1876151468134496,0.5591358049705164,0.2532490482160352
0.5202188317459445,0.023375716374396515,0.4564054518796587
0.2933703970291332,0.382674222756268,0.3239553802145991
0.06011363518242163,0.3050546443159783,0.6348317205015979
0.05509391346796184,0.8208134650749144,0.1240926214571226
0.2741809627595918,0.6186484161663608,0.10717062107404776
0.04321098438646854,0.8467665206043253,0.1100224950092082
0.17037557674212006,0.3851707550036753,0.44445366825420346
0.2968605291385864,0.6111670342217644,0.09197243663965135
0.32821646698823276,0.014319771338630634,0.6574637616731357
0.24226681156848018,0.4812273917463135,0.27650579668520436
0.09035545813524852,0.8311050972123337,0.07853944465241915
0.03198777988090616,0.9601931854483353,0.007819034670755913
0.10204580637612554,0.10242741532534265,0.7955267782985312
0.05927939107362726,0.894122932528479,0.046597676397894895
0.023514321487085592,0.48944282142803874,0.4870428570848754
0.1261417533360186,0.6732832568654178,0.200574989798565
0.17894806063757415,0.2676518078891823,0.5534001314732436
0.23003778155344357,0.2981770663646791,0.4717851520818766
0.04502036286446212,0.7141393905692298,0.24084024656630756
0.12199138089618458,0.6935805249986761,0.1844280941051396
0.0989404971258201,0.15857006921821137,0.7424894336559695
0.31333747094880177,0.11876324385155346,0.5678992851996436
0.11793979845591887,0.5282403986615669,0.3538198028825144
0.10676979325431256,0.21504811375578384,0.6781820929899034
0.407456207161627,0.09120963052970127,0.5013341623086712
0.051755018401605284,0.37471372539963904,0.5735312561987553
0.024607016229555894,0.6441412513506153,0.33125173241982747
0.056386066171043005,0.4440357773974442,0.49957815643151365
0.056800987099137834,0.5186660527823439,0.42453296011851854
0.04868392346431627,0.4575064546878446,0.49380962184784044
0.10280866018450732,0.7197593321626302,0.17743200765286574
0.38564736301109004,0.3083063458475882,0.30604629114132303
0.3555715151581069,0.5134696837802706,0.13095880106162291
0.07320025632832787,0.4454864093591788,0.4813133343124942
0.04168131202707501,0.43491058433667046,0.5234081036362564
0.0636054113352375,0.29385039029941257,0.6425441983653489
0.2785816564204904,0.5463260746731959,0.17509226890631338
0.16273474179568906,0.3300791043556063,0.5071861538487032
0.06649986530994521,0.5749612066680629,0.3585389280219922
0.05046612142552568,0.7130602399770746,0.2364736385973985
0.09207899068795602,0.8111334358632736,0.09678757344877029
0.08525888093850245,0.6264675852610744,0.2882735338004238
0.17740491773735068,0.25039362311644675,0.5722014591462024
0.09432192841991602,0.4858983244291853,0.4197797471509006
0.005669348341245989,0.969369454608417,0.024961197050334276
0.10474185552268903,0.6802072604271588,0.21505088405015316
0.059538676915218594,0.8590893060619706,0.08137201702281095
0.30249776091007385,0.5737213658391063,0.1237808732508185
0.027597690844720135,0.7077843868097802,0.26461792234549847
0.036663725974531006,0.8929975730417232,0.07033870098374286
0.18777123050754238,0.012983410188276586,0.7992453593041808
0.28714641541283575,0.11608072510136529,0.5967728594857977
0.03318511083417986,0.6338486317183362,0.33296625744748365
0.028834892870574898,0.2805003212621277,0.6906647858672968
0.1939648531252061,0.02030134479335226,0.7857338020814426
0.2319211108609458,0.060535001145684955,0.7075438879933705
