AD S.aureus,H Control,AD Control
0.1484913876170979,0.4289401839779804,0.4225684284049216
0.08334422504477326,0.03333455528683223,0.8833212196683934
0.09153623322458361,0.23266303800630875,0.6758007287691082
0.30228953806834263,0.007827651622194435,0.6898828103094613
0.37343905513502573,0.022600544006394607,0.6039604008585819
0.04846357013670071,0.46008242499000573,0.49145400487329455
0.1384781355891982,0.3303300793007413,0.5311917851100607
0.14034503189892095,0.00480157664772054,0.8548533914533577
0.02588187955677294,0.031090381357261988,0.9430277390859637
0.1898888367293678,0.08048261473366905,0.7296285485369639
0.04670263362133678,0.4020625976387773,0.5512347687398864
0.07583225100678491,0.015192293265761199,0.9089754557274567
0.1709472415426823,0.13220259669271045,0.6968501617646068
0.24361427608474728,0.10080034307698674,0.6555853808382639
0.45585441991774583,0.045507210365488486,0.4986383697167674
0.13287806139276526,0.1256325233694045,0.7414894152378313
0.09181712084203873,0.021169356901032603,0.8870135222569295
0.13109640171316012,0.06311350809522638,0.8057900901916137
0.10702136423547456,0.15722938123291108,0.7357492545316149
0.049654086214580735,0.6333198643617459,0.3170260494236717
0.09936900825874741,0.5718775858956251,0.32875340584562823
0.05541952278530631,0.4990193257257187,0.44556115148897374
0.1008238690211282,0.1617598415770364,0.7374162894018382
0.1130168535272837,0.16161430421115325,0.7253688422615623
0.030375271466647973,0.06002964389364421,0.9095950846397066
0.01996574516315378,0.1998417872716918,0.780192467565153
0.2613938955601372,0.06965212070929779,0.6689539837305651
0.03283282740352592,0.23636918426380044,0.7307979883326741
0.050863497716630915,0.14630697495878894,0.8028295273245772
0.08767938656520663,8.801312638464482e-4,0.9114404821709461
0.02842696052191209,0.5292837244129576,0.44228931506513014
0.022508526512321596,0.10629556912106604,0.8711959043666119
0.05618097733525572,0.18664360226838111,0.7571754203963632
0.04210261551582512,0.6318410180630121,0.3260563664211641
0.0864949057399783,0.4196245612676384,0.4938805329923833
0.1685229013421307,0.46249581782122146,0.3689812808366481
0.1842318062840293,0.5547227845302092,0.26104540918576175
0.4874565379570549,0.025973603165211422,0.4865698588777331
0.2837310201997563,0.3864266754301794,0.32984230437006457
0.06433590038951965,0.2934144383999939,0.64224966121049
0.05195262704711113,0.8247042908551899,0.12334308209769754
0.26467995493964225,0.6270514975220806,0.10826854753827822
0.03945651546517412,0.8446472114948288,0.1158962730399971
0.16426171759729136,0.37834718165165565,0.4573911007510546
0.299672657019325,0.6067243484050544,0.0936029945756218
0.30193491680769863,0.015540404799483236,0.6825246783928183
0.24433106617065237,0.4820815562749515,0.2735873775543949
0.08770896460633229,0.8344282278307191,0.07786280756294679
0.02955546275787351,0.9618731806452944,0.008571356596830781
0.10693852082200479,0.10403541659955703,0.7890260625784372
0.0599910603577677,0.8942092301948584,0.04579970944737568
0.025906597754829695,0.49435086217034196,0.4797425400748304
0.13312582060900296,0.6631580894362444,0.20371608995475346
0.1711219298940351,0.27218014368163523,0.5566979264243295
0.2306110014348221,0.30031288847448034,0.4690761100906972
0.04892250667158824,0.7140652552156799,0.23701223811273137
0.1326663814106676,0.6893627975789761,0.17797082101035616
0.10163109018194917,0.1655917937725133,0.7327771160455367
0.30186947655162333,0.1201511918373166,0.5779793316110614
0.12906726559547627,0.5337607132623442,0.3371720211421797
0.11488489933957532,0.2187540633696149,0.66636103729081
0.4079431901605578,0.09152087981970265,0.500535930019738
0.057031573672874945,0.3793027127836059,0.5636657135435174
0.02982992528790202,0.6412153766410441,0.32895469807105315
0.0629635231715854,0.44136042340893633,0.4956760534194774
0.05785519842243682,0.5255197791609086,0.4166250224166568
0.049534316100400114,0.46389514529949727,0.48657053860010263
0.10928313586322748,0.7097130861480968,0.1810037779886762
0.37277266820859234,0.31080464489890003,0.3164226868925082
0.3561453486748662,0.5106984213860262,0.13315622993910917
0.07832573333125227,0.4455435084278055,0.4761307582409424
0.04304288890201369,0.4290327177546478,0.527924393343339
0.061459326067026795,0.2603797622314536,0.6781609117015193
0.2951962051739009,0.5405532848986396,0.1642505099274598
0.1635958979293777,0.3316290649632193,0.504775037107402
0.06935995360287067,0.574706289492004,0.35593375690512574
0.054236159751233,0.7096831099293669,0.23608073031940038
0.08515530040060934,0.8150317284242646,0.09981297117512644
0.09158052811922492,0.6154795930188692,0.2929398788619032
0.18252049875917875,0.24628182910105942,0.5711976721397616
0.09752996876743396,0.4859941160028253,0.4164759152297424
0.005452972550385574,0.9700799875191641,0.02446703993044922
0.11252995974531764,0.6825764130174802,0.2048936272372036
0.06090440021450482,0.8573240858898213,0.08177151389567268
0.2957850394681497,0.5770488023622444,0.1271661581696052
0.03161751235221282,0.6981220057004118,0.27026048194737534
0.04053866140845173,0.888481602830047,0.07097973576150371
0.18304947300938035,0.01239506148923786,0.8045554655013815
0.29220671761165506,0.11505271509583559,0.5927405672925099
0.040423660404250286,0.631895550926763,0.32768078866898614
0.038371356014811016,0.277551897709039,0.6840767462761521
0.19828597516730317,0.0237376442033145,0.7779763806293838
0.230238022196807,0.061810448584521546,0.7079515292186717
