AD S.aureus,H Control,AD Control
0.05299229593343844,0.0015063845177705364,0.9455013195487886
0.19364404109944913,0.04522744459738228,0.7611285143031702
0.028116195246498336,0.0308603830780647,0.9410234216754416
0.012313323431912269,7.632449175978589e-4,0.9869234316504907
0.04128500189543592,0.010713332292483514,0.9480016658120826
0.12095856569053458,0.006092621839584523,0.8729488124698804
0.004498737680122705,0.07111275586930899,0.9243885064505692
0.12676006680939358,0.05925087449807651,0.8139890586925302
0.008694074076617252,1.1384629036069199e-4,0.9911920796330229
0.030969165512127986,0.16386884266732968,0.8051619918205395
0.010860092877346014,2.9460593982132144e-4,0.9888453011828332
0.06049333944800573,0.7933269860726686,0.14617967447932284
0.05012962014358833,0.07552817839393079,0.8743422014624815
0.01719464916720765,0.0076288427585732245,0.9751765080742161
0.0017308336850339547,0.9847727817338388,0.013496384581125995
0.02128580687288637,0.9250363910794175,0.05367780204769683
0.053227032755619554,0.0551566241627966,0.8916163430815833
0.11036635359470728,0.027717005889697187,0.8619166405155957
0.888132711718129,0.007859137370135364,0.10400815091173521
0.5331993064572476,0.09468586099713704,0.3721148325456157
0.032543509780396405,0.12948964719094413,0.8379668430286613
3.8556376010719585e-5,0.9999564530900273,4.990533965121573e-6
0.08817517421851508,0.891555202203383,0.02026962357810247
0.03178055731173098,0.8902966285366364,0.07792281415163327
0.08984699269671528,0.08986698160560093,0.8202860256976839
0.05350215033547649,0.9335421407301588,0.012955708934365956
0.12415433315084838,0.1669252153865935,0.7089204514625569
0.019648026571454445,0.8805215716366492,0.09983040179189562
0.029517940949026874,0.9677169936779301,0.0027650653730432496
0.025724436245615403,0.9715256403853707,0.0027499233690110123
0.1557381397458073,0.05133948986527156,0.792922370388921
0.010697882105948148,0.014430786900539446,0.9748713309935085
0.012827274597385366,0.9542010793030151,0.03297164609959837
0.01601196812231214,0.24854682546277798,0.7354412064149116
0.5461612674153804,0.20573396743360495,0.24810476515101265
0.002647887064110213,0.9898309220233007,0.0075211909125869605
0.015090662308566271,0.9027127966968668,0.08219654099456628
0.044863301518885734,0.05263445562739713,0.9025022428537159
0.9646396676836148,2.2539391045953296e-4,0.035134938405926575
0.0034674102744678115,0.9538739415328177,0.0426586481927129
0.004515355124055215,0.796436660873648,0.19904798400229817
0.0013858241533317617,0.9813231026750923,0.017291073171575466
9.720482644343709e-4,0.787224730376845,0.21180322135872173
0.00201133981390819,0.9737997028369649,0.024188957349125458
0.13266510429725054,0.0268594067165499,0.8404754889861975
0.04443613682933145,0.8540093389849711,0.10155452418569728
0.7473811332575689,0.14220360255129763,0.11041526419113214
0.14505394605374955,0.007221131956079332,0.8477249219901709
0.08690735514414091,0.08296974983627475,0.8301228950195815
0.12101437811721998,0.030669593606616117,0.848316028276161
0.11201130029840414,0.6670029488194449,0.22098575088215275
0.05551837373312989,0.8966356778476492,0.04784594841921999
0.6679188721410636,0.003272988957192071,0.3288081389017447
0.0012363130789852653,0.9916550510484391,0.007108635872576715
0.06294949303099809,0.24862769591524775,0.6884228110537537
0.0785655074475674,0.15454831851156423,0.7668861740408699
0.16346642406506892,0.15829865753107614,0.6782349184038544
0.015886800183328276,0.9610976612953134,0.023015538521358226
0.057572797348150004,0.9068130210706608,0.03561418158118625
0.86337386045598,0.05452349196231414,0.08210264758170711
0.8368140536752136,0.09065535845211767,0.0725305878726706
0.013334424459080547,0.9428353051367638,0.04383027040415737
0.0014942723199111543,0.9975736124447646,9.321152353247222e-4
0.09349539856209971,0.03495857164173612,0.8715460297961647
0.16312895224680943,0.05967421972295231,0.7771968280302376
0.0036368986915164343,0.9709888451112658,0.02537425619722004
0.013101290481540745,0.7659997450900917,0.22089896442836773
0.030470015380375137,0.07033631726162624,0.8991936673580013
0.7637072086628305,0.002119132124496242,0.23417365921267588
