AD S.aureus,H Control,AD Control
0.0492368589744299,0.0010305894779756462,0.9497325515475955
0.18224839487661235,0.04034909544880786,0.7774025096745809
0.02861446297158586,0.030218383900937267,0.9411671531274796
0.01403102573611584,7.00751658403658e-4,0.9852682226054811
0.03963861158106474,0.013668752099968826,0.9466926363189669
0.12903008898744187,0.004137672469220326,0.8668322385433384
0.004588656686219726,0.07827166533493093,0.9171396779788499
0.12708096786437173,0.05701720355179131,0.8159018285838349
0.013170445606409946,9.366692450888546e-5,0.9867358874690834
0.03189228679471342,0.1670320621597918,0.8010756510454962
0.012378181157918665,1.785681655461996e-4,0.9874432506765354
0.06228676215508404,0.7989046797342093,0.13880855811070608
0.0414919188929538,0.08414324805773868,0.8743648330493042
0.013791306520807511,0.010107588402349385,0.9761011050768393
0.001978122620516229,0.9837932391349004,0.014228638244584159
0.01420810523010964,0.9334686544805931,0.0523232402892981
0.05972346024758861,0.05413422946284422,0.8861423102895666
0.10135336614753453,0.02827404503769013,0.8703725888147742
0.9156946225592003,0.004061872398043249,0.08024350504275551
0.548591937106125,0.0844376489422844,0.3669704139515914
0.034695598788944494,0.13180030107577573,0.8335041001352765
2.1830087277270273e-5,0.9999710302523346,7.1396603921612945e-6
0.07855432007354693,0.8956593395614698,0.02578634036498208
0.031275787361910744,0.8948280759208223,0.0738961367172661
0.0966931699028442,0.08881589615041255,0.8144909339467438
0.046216414028671084,0.9424592666310709,0.011324319340256284
0.11575292232781677,0.1679680382551591,0.7162790394170253
0.016026748558921052,0.8791951755661693,0.10477807587490982
0.03304500580800761,0.9637378940916247,0.003217100100366042
0.026944518301647954,0.9705319037599044,0.0025235779384472704
0.15056325560266073,0.04606807733509414,0.8033686670622447
0.009934844581495164,0.012484155128126947,0.9775810002903794
0.009797669466192632,0.9574883424894061,0.032713988044397756
0.01878132394083472,0.26289377858580093,0.7183248974733654
0.5206048100521748,0.21891479996359522,0.2604803899842292
0.0022730227876295106,0.9913571027094112,0.00636987450295995
0.010233809789613742,0.9080375086601288,0.08172868155025517
0.037818741154608634,0.0445012172518801,0.9176800415935128
0.967801195016697,1.7330478114828857e-4,0.03202550020215334
0.0026584842114194813,0.9579865721594277,0.03935494362915375
0.0022877771000617045,0.8060236240732415,0.19168859882669678
0.001462054507815435,0.9790775218843916,0.01946042360779445
9.750881011118631e-4,0.798905590918861,0.20011932098002666
0.0017283746988055106,0.9750287783422501,0.023242846958945185
0.13104278719687465,0.020422946129959013,0.8485342666731636
0.04246218690614049,0.8646118524889637,0.0929259606048939
0.7354015104158412,0.15086552968666625,0.11373295989749276
0.1425024752415094,0.007283558609866418,0.8502139661486219
0.08122045303692123,0.07667467506048993,0.8421048719025898
0.12003948796276748,0.032972808337464986,0.8469877036997678
0.09539693388284783,0.6727155347221653,0.2318875313949878
0.05269622501839172,0.9007820490262786,0.0465217259553312
0.667084578566048,0.001328611070042343,0.33158681036390925
0.001348446050202621,0.9938620410567693,0.004789512893029547
0.06532221961642269,0.2340719885536593,0.7006057918299193
0.077499812618408,0.14624884632085658,0.7762513410607346
0.1693608190619424,0.15334955160636357,0.6772896293316921
0.0184649346327747,0.9580273717494187,0.02350769361780584
0.05118014852888363,0.9157453645218088,0.03307448694930737
0.8753286058042399,0.047500362072082386,0.07717103212367643
0.8442944767757535,0.08291700500239088,0.07278851822185735
0.016287843248285947,0.9428621923909555,0.04084996436076134
7.955943729924365e-4,0.998493052359768,7.113532672400863e-4
0.09452766354322915,0.037853476021912566,0.8676188604348587
0.16004733185354916,0.05536892150835256,0.7845837466380992
0.0031215185198182186,0.9715536788573105,0.025324802622873056
0.011003226275055617,0.7574299194874976,0.23156685423744913
0.02532153559603828,0.07149629224462072,0.9031821721593439
0.7826334874653061,0.0021388764658201325,0.21522763606887238
