AD S.aureus,H Control,AD Control
0.14199278571076926,0.29736444280465046,0.5606427714845803
0.022840733291608226,0.003481183467841344,0.9736780832405486
0.024520609696164902,9.514795108592733e-4,0.9745279107929758
0.16309317760125872,0.0010596223788131279,0.8358472000199295
0.42786002884991875,0.06919540439847732,0.5029445667516041
0.056745442868053116,0.4036363153332795,0.5396182417986675
0.04548712438392152,0.011641256749748792,0.9428716188663295
0.24358273893513238,0.026328619185124053,0.7300886418797428
0.010626320733070332,0.011247254058064938,0.9781264252088635
0.0643545749307002,0.0021196075496463926,0.9335258175196548
0.04661417350108559,0.06870460617607013,0.8846812203228451
0.048931856519131824,0.008429718914304574,0.9426384245665647
0.0852304719898426,0.03226081694006702,0.8825087110700915
0.3364695271069106,0.15091035255485774,0.5126201203382333
0.5674320070869241,0.06403359422526607,0.3685343986878107
0.037808161631581745,0.0018057301210344175,0.9603861082473858
0.13002132439966646,0.07470981576866433,0.7952688598316704
0.15910506534666147,0.07418946428380538,0.7667054703695331
0.13106277513224274,0.18962819899867844,0.6793090258690806
0.05934737349912888,0.645329857448659,0.2953227690522114
0.08955530899304429,0.6270778040254417,0.2833668869815141
0.04992617386165979,0.6594886100918714,0.2905852160464684
0.05140399184109613,0.017940381028484383,0.9306556271304189
0.0693124594714771,0.012537103167441693,0.9181504373610784
0.06917664102971409,0.07452180776943981,0.8563015512008487
0.029786427255138474,0.4043812183182995,0.5658323544265632
0.32529180988870593,0.1327788940082145,0.5419292961030824
0.007850748221838526,0.0013288014745507324,0.990820450303608
0.06961483721335643,0.19587121168431587,0.7345139511023274
0.08120310703540753,0.0033771851036880677,0.915419707860906
0.029613668815251373,0.744037477795078,0.22634885338967115
0.011250627050028467,0.01006907301349486,0.9786802999364775
0.03448795828107196,0.0072382889195218856,0.9582737527994057
0.046077256468031645,0.754477435686152,0.19944530784581466
0.08631523203751101,0.6678729902118484,0.24581177775063978
0.19314299167700152,0.23910658914358532,0.5677504191794118
0.22429567829482908,0.5393378420459991,0.23636647965917063
0.545114767395308,0.0289157325751014,0.4259695000295908
0.3637454088340263,0.22974611055414723,0.40650848061182515
0.031109910573534377,0.0021841619893547613,0.9667059274371086
0.04272433877533232,0.9253980336562756,0.0318776275683927
0.27604788608637915,0.6860515019946872,0.03790061191893274
0.06352734709971172,0.7658994109373817,0.17057324196290646
0.05807263835553187,0.0031954029908984904,0.9387319586535671
0.3665094166103323,0.5600859011058725,0.07340468228379454
0.4045749633175189,0.05943776498243603,0.5359872717000462
0.1752583641024492,0.7648474613195219,0.059894174578030854
0.05056582443613856,0.932390389244347,0.01704378631951306
0.04643083711488265,0.935943490087428,0.017625672797687054
0.1076548065629796,0.13151387384446897,0.7608313195925487
0.0894793708797864,0.8586765255614133,0.05184410355879937
0.011470347256197572,0.020880678590259227,0.9676489741535443
0.13695132930408685,0.7269026590772767,0.13614601161863749
0.18371494583924622,0.21579603431995134,0.6004890198408038
0.26704300033172684,0.521484069167949,0.21147293050032615
0.05317371496971808,0.8412343374850275,0.10559194754525328
0.06646447473294062,0.8772763901844411,0.05625913508261821
0.09407407629139165,0.6151414119800482,0.2907845117285613
0.3894606572712351,0.08526910909274557,0.5252702336360184
0.10112664115415551,0.6905746506870504,0.20829870815879306
0.08659224069522398,0.3660514720499788,0.5473562872547981
0.49498042070104253,0.047124845123562346,0.45789473417539434
0.03360003329139624,0.7883965139521508,0.1780034527564539
0.03753483450396292,0.7279411355617487,0.23452402993428917
0.061447430679449404,0.609022719656694,0.3295298496638588
0.03720385088165939,0.7580981206941214,0.20469802842421958
0.07002422731671522,0.5220752016833803,0.4079005709999032
0.09710063518849016,0.8112687961125938,0.09163056869891421
0.37725826243417804,0.3882138661302704,0.23452787143555198
0.3657118225894416,0.5669355225311821,0.0673526548793773
0.03069474032100259,0.01790697639031802,0.9513982832886806
0.059041767075394255,0.7048559886808939,0.2361022442437096
0.06390979307908301,0.09017901335925253,0.8459111935616639
0.2716716547680337,0.062423336394500845,0.6659050088374658
0.05640655031400777,0.8553025025796057,0.0882909471063848
0.05317250815532516,0.7819136565034874,0.16491383534118673
0.0725189960474957,0.07223598804188142,0.8552450159106234
0.08863976372801868,0.8516458097458366,0.05971442652614585
0.11812003004449884,0.549209115675087,0.332670854280415
0.2179622456577307,0.3677759879283141,0.414261766413955
0.15156846760533857,0.435580268295699,0.41285126409896317
0.011747521484935255,0.9621715384866535,0.026080940028413754
0.1081709399558995,0.6748976169856522,0.21693144305844722
0.028065467299312672,0.9526312161324366,0.019303316568252075
0.3362798910782168,0.4909816950845439,0.17273841383723745
0.04930615037261462,0.7919368498289647,0.1587569997984198
0.022574562219747057,0.9355772996020147,0.0418481381782407
0.2326840392388574,0.021774009272236366,0.7455419514889052
0.24672056422722552,0.10017783510887014,0.6531016006639042
0.04281677190312562,0.7932011358712794,0.1639820922255951
0.05923879761274143,0.41282466806718937,0.5279365343200696
0.20933246771574482,0.037689203993114005,0.752978328291141
0.21917812991428465,0.051977653228717446,0.7288442168569975
