AD S.aureus,H Control,AD Control
0.14705031497505905,0.2979188517233222,0.5550308333016185
0.02720326860578635,0.0027744479018510814,0.9700222834923653
0.024924385245477704,0.0012204895974564157,0.9738551251570661
0.1616056801412011,7.794956486944734e-4,0.8376148242101054
0.4288697158659756,0.06506141677953656,0.5060688673544897
0.059946978693081764,0.4108073461231958,0.5292456751837222
0.04381939099942052,0.010926165309367793,0.9452544436912079
0.25312417894860545,0.02690876161777651,0.71996705943362
0.012618089294952842,0.008370058658741018,0.9790118520463061
0.06476720008739108,0.0020286259874950836,0.9332041739251159
0.051830521679154105,0.06453583947806898,0.8836336388427776
0.04755608729888628,0.006567900625322564,0.9458760120757925
0.08381218205448249,0.02513956446065831,0.8910482534848597
0.3485348282645959,0.14896076815716358,0.5025044035782404
0.5425279564366097,0.07105193839008479,0.3864201051733068
0.03523144860981127,0.0023701782712489522,0.9623983731189399
0.13727539353047677,0.08089221455490417,0.7818323919146182
0.1617150485658369,0.0810529988935941,0.7572319525405692
0.13827866030284175,0.19760793735683915,0.6641134023403207
0.0581868364760877,0.6489476033348361,0.29286556018907833
0.0882391782477558,0.6307406791807442,0.28102014257149893
0.05346049634090627,0.6558868709996791,0.2906526326594154
0.04897136664160737,0.015356883346814483,0.9356717500115775
0.06865372936863937,0.011199664858974593,0.9201466057723857
0.06855959074960871,0.08361512147564647,0.8478252877747434
0.032074914401305235,0.4100373257655347,0.5578877598331587
0.3083037390600434,0.1386911604174093,0.5530051005225464
0.009819768534246398,0.0017697863602740703,0.9884104451054835
0.07452902893590344,0.18850131820707577,0.7369696528570193
0.08440639765577272,0.003416082062444902,0.9121775202817844
0.029854609596945872,0.7233774765333846,0.24676791386966626
0.01151446160104605,0.008683445711976987,0.9798020926869772
0.0310833394476094,0.006257519656900751,0.9626591408954902
0.04931770653014603,0.7558081819609122,0.1948741115089427
0.09677735968276309,0.6572030759968185,0.24601956432042058
0.19831493479490134,0.2531498874365638,0.5485351777685351
0.22892108614823373,0.5461736617206638,0.2249052521311024
0.526895895410084,0.028772786595042454,0.44433131799487413
0.33682892471557585,0.24550578657500227,0.41766528870942365
0.029585708969619443,0.003091048278651944,0.9673232427517271
0.04606363821343311,0.9207077017002151,0.0332286600863536
0.25456725314183687,0.7007859545108028,0.04464679234736126
0.06066402609240872,0.7893796082951884,0.14995636561240266
0.059031549258472135,0.004311192859628008,0.9366572578819009
0.3684125130347797,0.559656224435369,0.07193126252985192
0.39198434673726407,0.054728938246953115,0.5532867150157824
0.18023498703873814,0.7538690695289305,0.06589594343233217
0.052795915248014226,0.9271801885291768,0.02002389622280933
0.05174467426452146,0.9283464751251993,0.019908850610278223
0.1109425826641826,0.14748160245298605,0.7415758148828315
0.08259667783399945,0.8651190224110543,0.052284299754944925
0.011723534520915107,0.02086953866964006,0.967406926809446
0.15527494113245377,0.7146352476958752,0.13008981117167123
0.1668441767839838,0.21979573365095897,0.6133600895650569
0.27078018974635126,0.5190722902119472,0.21014752004170098
0.053453907014492756,0.84466187665854775,0.10188421632696049
0.07534037274026853,0.8645417336834792,0.06011789357625022
0.09857939898020783,0.6049624117388067,0.2964581892809871
0.37496462563248745,0.09947391367518445,0.5255614606923286
0.10657403856577176,0.6868867375412269,0.2065392238930019
0.09048648285214744,0.3541187829731643,0.5553947341746895
0.4762318293425694,0.05242863337040596,0.4713395372870256
0.03838687556481835,0.7716572430458731,0.18995588138930816
0.03958246260168185,0.7314060381595916,0.22901149923872688
0.06457228345126663,0.6039190241870702,0.3315086923616642
0.04275456133080233,0.7478088587076973,0.20943657996150022
0.06762434167589733,0.5293025767015559,0.40307308162254674
0.10588803633783214,0.8007242404864352,0.09338772317573182
0.3763480198195212,0.3883286209012723,0.23532335927920753
0.3350021672989079,0.5923587558054707,0.07263907689562327
0.035308375295956304,0.015322265065348162,0.9493693596386962
0.05477578259476608,0.7198888119936399,0.2253354054115927
0.06364210719465684,0.08847114331681384,0.8478867494885283
0.2645402560770441,0.059686654342626363,0.6757730895803311
0.07595451306153775,0.8133444363743684,0.1107010505640944
0.061488458062941564,0.7671958304025455,0.1713157115345113
0.08002774477817065,0.06432432885691662,0.8556479263649137
0.08314044368631932,0.8541482777951023,0.06271127851857768
0.12417347993275528,0.5487447179378239,0.32708180212942056
0.2172557059127646,0.36710114420607914,0.41564314988115636
0.15849439634764495,0.4358908364301723,0.40561476722218115
0.011702711576156353,0.9660851950174382,0.022212093406406976
0.11501722190316468,0.6698490085963519,0.21513376950048357
0.03481960654166038,0.9418867249962386,0.023293668462101097
0.33828258299017083,0.4859320340940691,0.17578538291575987
0.048830499862568114,0.7988222814573168,0.15234721868011467
0.027453263661817277,0.9234977399563482,0.04904899638183675
0.23175879777761127,0.023837715765367456,0.7444034864570199
0.23849774927354203,0.10054850658496385,0.6609537441414929
0.04225242956707298,0.8057990943181184,0.1519484761148059
0.06131073297126525,0.4330285503286555,0.505660716700079
0.20174667573398627,0.04199551740663214,0.756257806859384
0.2256820260138513,0.05846521158162594,0.7158527624045231
