AD S.aureus,H Control,AD Control
0.08183390151752623,0.0035676645160021138,0.9145984339664718
0.14217782655187133,0.018733245386873584,0.8390889280612549
0.03516785478825409,0.0649508466499145,0.8998812985618306
0.028581625776606126,0.01675514033541197,0.9546632338879828
0.0782674093073005,0.062956759081315,0.8587758316113873
0.10167969119423846,0.0015198693842130245,0.8968004394215482
0.00233339345545118,0.027054338549647217,0.9706122679948984
0.07434514331659904,0.005058053237963876,0.9205968034454407
0.032894205132214735,0.015588810583355936,0.9515169842844318
0.02177585115300922,0.08010726768151355,0.8981168811654789
0.00400751520342232,1.4553391877025575e-5,0.995977931404696
0.06437280331904495,0.49453035333725665,0.44109684334369625
0.05824171572244004,0.41788333249757126,0.5238749517799899
0.03753028470148558,0.18464029580802466,0.7778294194904922
0.0011521336891991433,0.9863855654545293,0.012462300856274257
0.007732002356109321,0.9496352529654906,0.042632744678402335
0.04412903894475021,0.022375954897604914,0.9334950061576457
0.10978444345101027,0.03988724029933597,0.8503283162496517
0.9319086159047245,0.004569197658926534,0.0635221864363507
0.542524389526202,0.0521281981077928,0.4053474123660056
0.058174477976449604,0.45023274470057434,0.49159277732297746
3.021979823100658e-5,0.9999306993280173,3.908087375280888e-5
0.07119270504645887,0.9017986258999972,0.02700866905354194
0.028130514169129532,0.8866805480308818,0.08518893779998672
0.14614034690440136,0.3261397775253628,0.5277198755702368
0.08204832234577517,0.8791077412681314,0.03884393638609292
0.10333908290602119,0.03827022202298587,0.8583906950709939
0.011301236150690052,0.8793658853537248,0.10933287849558758
0.05212372281351054,0.9365358559272279,0.011340421259262065
0.02280322127681972,0.9731865061369848,0.0040102725861956776
0.1434409382654478,0.05806236476226375,0.7984966969722893
0.028924047776652747,0.21008456043422846,0.7609913917891195
0.011736764673138821,0.929080492612086,0.05918274271477627
0.014399814022993545,0.18687222578912557,0.7987279601878804
0.48952732880926764,0.10800222923470357,0.40247044195603054
0.0024757098946022083,0.9821794887450167,0.015344801360380212
0.006129357663293041,0.9250251727706967,0.06884546956600868
0.04046528424785781,0.05084719009377004,0.9086875256583742
0.9649641131262255,5.5782067743135365e-6,0.03503030866699905
0.002184682115360342,0.9425164648638917,0.05529885302074725
0.00352564099978898,0.831394195024703,0.16508016397550773
0.004175817030768785,0.884603784480835,0.11122039848839722
8.35544048586725e-4,0.8235161758482213,0.17564828010319108
0.002873234633736794,0.9365132173331542,0.0606135480331115
0.12871978504841622,0.029965612045559434,0.8413146029060238
0.03564197998208953,0.8472122201217813,0.11714579989612796
0.7184364423061816,0.11262136048656977,0.16894219720725018
0.18910202018063726,0.02676795813932905,0.7841300216800345
0.1235383692885736,0.1171681168679391,0.7592935138434863
0.1819312172647586,0.24192717363572255,0.5761416090995207
0.09157887724284601,0.5814364820223384,0.3269846407348146
0.05183407658308323,0.8801727009765461,0.06799322244037011
0.7472289978493899,0.03412107272542188,0.21864992942518927
0.0012325306360234617,0.9885119871034469,0.010255482260529978
0.047769883889111506,0.2343901246476962,0.7178399914631941
0.07507592093077324,0.15762781586667796,0.7672962632025477
0.12779710075770287,0.1465887135177018,0.7256141857245954
0.014678162280749767,0.9563490004476553,0.02897283727159421
0.04851525759230465,0.9075648359332122,0.043919906474483406
0.8183497849731474,0.05595004832884335,0.1257001666980071
0.8469576588509714,0.07333561800650583,0.0797067231425242
0.022742174758408795,0.7591974771405267,0.21806034810106403
0.002307028719805363,0.9935866789498269,0.00410629233037034
0.08930207180511894,0.010287045719207242,0.9004108824756769
0.17697564006036356,0.10155341331999565,0.7214709466196406
0.005138811207119746,0.8979632229058577,0.09689796588702665
0.00959228006280259,0.6282051085919985,0.36220261134519777
0.022342481442626703,0.024510477702905643,0.9531470408544667
0.697059246552081,1.9713911167437882e-4,0.3027436143362446
